tmdb_id,title,release_year,is_period_piece,setting_type,setting_confidence,overview,sources_used
56374,The Graduates,1995,False,unknown,0.3,"Four thirtysomething college students share a flat in Florence: Leonardo pursues beautiful Letizia, Rocco moonlights as a night watchman, Bruno needs to graduate to inherit his father-in-law's business, and Pino dreams of becoming a stand-up comedian.",[]
9271,Virtuosity,1995,False,unknown,0.3,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",[]
9273,Ace Ventura: When Nature Calls,1995,False,unknown,0.3,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",[]
18998,Darkman II: The Return of Durant,1995,False,unknown,0.3,"Darkman and Durant return and they hate each other as much as ever. This time, Durant has plans to take over the city's drug trade using high-tech weaponry. Darkman must step in and try to stop Durant once and for all.",[]
6715,The Cure,1995,False,unknown,0.3,"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer.",[]
40508,3 Ninjas Knuckle Up,1995,False,unknown,0.3,"Rocky, Colt and TumTum must battle an evil wealthy toxic waste dumper in order to save a local Indian tribe and their friend Joe. The 3 Ninjas must help find Joe's father and find a secret disk that contains evidence that could stop the toxic landfill that is destroying the Indian community. However the town is owned by the rich man and he controls the police and even the mayor. They must fight a motorcycle gang and renegade cowboys in this non-stop ninja adventure.",[]
19004,The Land Before Time III: The Time of the Great Giving,1995,False,unknown,0.3,"When a sudden shortage of water threatens all life in the great valley, The gang of young dinosaur must cooperate with a group of bullies to make a risky journey outside the valley and find the cause.",[]
577,To Die For,1995,False,unknown,0.3,"Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",[]
10824,Candyman: Farewell to the Flesh,1995,False,unknown,0.3,"Annie, a young schoolteacher struggling to solve the brutal murder of her father, unwittingly summons the ""Candyman"" to New Orleans, where she learns the secret of his power, and discovers the link that connects them.",[]
9804,Waterworld,1995,False,unknown,0.3,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland'—which is tattooed on Enola's back.",[]
76,Before Sunrise,1995,False,unknown,0.3,"An unexpected meeting on a train leads two travelers to spend an evening wandering through Vienna. As the night unfolds, they share stories and conversations about life and love, exploring new ideas while a quiet intimacy grows between them, knowing it may be their only night together.",[]
11859,Fair Game,1995,False,unknown,0.3,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",[]
11860,Sabrina,1995,False,unknown,0.3,"Sabrina Fairchild, a chauffeur's daughter, grew up at the Long Island estate of the wealthy Larrabee family enchanted with their sparkling world of privilege and wealth, but she's especially enamored of younger son David, a charming playboy. After the once plain Sabrina returns from a sojourn in Paris transformed into a glamorous young woman, she at long last catches David's eye. In a calculated effort to manipulate David away from her and into a more financially advantageous marriage, formidable older brother Linus devises a plan to keep them apart.",[]
11862,Father of the Bride Part II,1995,False,unknown,0.3,"Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife is expecting too. He was planning on selling their home, but that's a plan that—like George—will have to change with the arrival of both a grandchild and a kid of his own.",[]
11863,Jade,1995,False,unknown,0.3,"When a prominent art dealer is found murdered, the man's death leads to an intriguing investigation steeped in sex, corruption and crime. District Attorney David Corelli gets assigned to the case and discovers that a key suspect is his ex-lover Katrina Gavin, a beautiful psychologist who has settled down with his old friend and peer. As Corelli gets deeper into the case, he uncovers dark secrets with far-reaching implications.",[]
10329,Congo,1995,False,unknown,0.3,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",[]
2654,In the Mouth of Madness,1995,False,unknown,0.3,An insurance investigator visits a small town while looking into the strange disappearance of a popular horror novelist. He soon finds that the impact of the author’s books is far more than inspirational.,[]
11359,The Indian in the Cupboard,1995,False,unknown,0.3,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,[]
9312,Mortal Kombat,1995,False,unknown,0.3,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes.",[]
1642,The Net,1995,False,unknown,0.3,"Angela Bennett is a freelance computer systems analyst who tracks down software viruses. At night she hooks up to the internet and chats to others 'surfing the net'. While de-bugging a new high-tech game for a cyber friend, she comes across a top secret program and becomes the target of a mysterious organization who will stop at nothing to erase her identity and her existence, in order to protect the project.",[]
10858,Nixon,1995,True,unknown,0.3,"A look at President Richard M. Nixon—a man carrying the fate of the world on his shoulders while battling the self-destructive demands from within—spanning his troubled boyhood in California to the shocking Watergate scandal that would end his Presidency.. Triumphant in Victory, Bitter in Defeat. He Changed the World, But Lost a Nation.. Triumphant in Victory, Bitter in Defeat. He Changed the World, But Lost a Nation.",[]
9323,Ghost in the Shell,1995,False,unknown,0.3,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",[]
